"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"description"	"MIV0_avg"	"MIV2_avg"	"log2FC"
"gene-HI_0139"	319066.283497383	1.5219812840253	0.233200793165206	6.52648416571674	6.73314311019669e-11	5.03685340818576e-10	"ompP2"	"outer_membrane_protein_P2"	12983.7133333333	40825.27	1.65268360136868
"gene-HI_0140"	4507.93935338507	2.51244928909017	0.201290052394618	12.4817359785105	9.39164213843246e-36	2.82235038746341e-34	"nagA"	"N-acetylglucosamine-6-phosphate_deacetylase"	99.8166666666667	624.116666666667	2.63239130775113
"gene-HI_0141"	10852.0685718692	3.28845303704562	0.238489376322417	13.7886772474088	2.98177144167719e-43	1.18118809610076e-41	"nagB"	"glucosamine-6-phosphate_isomerase"	210.806666666667	2257.16666666667	3.41433206552056
"gene-HI_0142"	22352.8506497358	3.83593999958617	0.248407637635024	15.4421177871438	8.52543104807293e-54	4.50297767175488e-52	"nanA"	"N-acetylneuraminate_lyase"	282.09	4413.57666666667	3.96294240524127
"gene-HI_0143"	1292.3934456839	2.33421988431584	0.201185971845828	11.6022994192885	4.01152630597752e-31	8.74011293914853e-30	"."	"conserved_hypothetical_protein"	41.9933333333333	232.623333333333	2.44199949789748
"gene-HI_0144"	894.278146646739	2.12817018009921	0.434591772683633	4.89694079332799	9.73401506076872e-07	4.57315047194606e-06	"."	"glucose_kinase%2C_putative"	31.4166666666667	152.986666666667	2.2479977823607
"gene-HI_0145"	2256.0644134212	2.95430988298427	0.265943822230322	11.1087742449068	1.13709631045525e-28	2.25222598764034e-27	"."	"conserved_hypothetical_protein"	63.8933333333333	547.77	3.08005943582237
"gene-HI_0146"	109672.874712811	4.69381172979122	0.200257237968099	23.4389117587797	1.71515444029583e-121	4.9825236490594e-119	"."	"conserved_hypothetical_protein"	701.18	19941.44	4.82785722220326
"gene-HI_0147"	18332.3289945133	3.02495581780682	0.308771808237229	9.7967357676733	1.16282772371063e-22	1.79363603754657e-21	"."	"conserved_hypothetical_transmembrane_protein"	179.383333333333	1594.46333333333	3.1448375023594
"gene-HI_0148"	33016.0524860264	5.11635709513842	0.239963483481532	21.3213986599432	7.1877894231983e-101	9.63716689587279e-99	"."	"conserved_hypothetical_protein"	138.146666666667	5307.17333333333	5.25353722764725
"gene-HI_0148.1"	138.581594726519	2.51414844199444	0.642059693233168	3.91575498118274	9.01217394760283e-05	0.000323880808055087	"."	"predicted_coding_region_HI0148.1"	17.0766666666667	107.643333333333	2.58739907458337
"gene-HI_0149"	79.0951621811098	2.55416418821911	0.439530510451918	5.81111919987751	6.20565559099914e-09	3.69162378672747e-08	"."	"predicted_coding_region_HI0149"	10.2366666666667	65.8366666666667	2.57242565731599
"gene-HI_0150"	3946.18782019231	-0.958783684212081	0.223196700042721	-4.29568933603662	1.74151326123945e-05	6.99414196852618e-05	"hflC"	"hflC_protein"	499.486666666667	282.596666666667	-0.819491059560605
"gene-HI_0151"	6720.38901296062	-0.555914443449251	0.256875828065233	-2.16413684244388	0.0304538486944741	0.0616504741863745	"hflK"	"hflK_protein"	551.933333333333	411.713333333333	-0.421965498962476
"gene-HI_0152"	406.900655749945	0.285902391211127	0.276678014525072	1.03333975307684	0.30144492988934	0.419866900849615	"."	"predicted_coding_region_HI0152"	44.12	59.1933333333333	0.415836643508489
"gene-HI_0154"	12995.0486991929	-0.721869982228639	0.447295945790733	-1.61385317488741	0.106559277367275	0.179278784219266	"acpP"	"acyl_carrier_protein"	5953.71333333333	3974.41333333333	-0.58292718809633
"gene-HI_0155"	12519.3063016251	-0.522419565426888	0.221636037851186	-2.35710568773864	0.0184180040970374	0.0403298758054474	"fabG"	"3-ketoacyl-acyl_carrier_protein_reductase"	1723.77666666667	1320.28333333333	-0.384469697717952
"gene-HI_0156"	3083.55792627487	-1.54039690041137	0.512191056862904	-3.00746543652299	0.00263436079784321	0.00714104334469784	"fabD"	"malonyl_CoA-acyl_carrier_protein_transacylase"	416.99	159.506666666667	-1.38083520652715
"gene-HI_0157"	3885.93154005326	-2.37749249634664	0.211996393376013	-11.2147780369534	3.45050980410487e-29	6.99330068436604e-28	"fabH"	"beta-ketoacyl-ACP_synthase_III"	583.016666666667	123.973333333333	-2.22438925421016
"gene-HI_0158"	5474.14939295747	-1.66038907468798	0.245200798116381	-6.77154841029475	1.27411312401066e-11	1.00487745481926e-10	"rpL32"	"ribosomal_protein_L32"	4136.49333333333	1432.66333333333	-1.52905071110099
"gene-HI_0159"	16691.9353771877	-1.8297138818209	0.191233330230218	-9.56796537307687	1.09030146416548e-21	1.59697096810121e-20	"."	"conserved_hypothetical_protein"	4223.37666666667	1302.83666666667	-1.69597532579276
"gene-HI_0160"	2134.82071976833	-2.41522659979951	0.285852738344862	-8.4491987510216	2.93308784363895e-17	3.31972215030045e-16	"psd"	"phosphatidylserine_decarboxylase_proenzyme"	350.356666666667	72.48	-2.25751274105903
"gene-HI_0161"	3827.36106792928	-0.113746539047304	0.211710814313006	-0.537273163944921	0.591078939623699	0.698022982468606	"gor"	"glutathione_reductase"	246.836666666667	250.14	0.0191021847760313
"gene-HI_0162"	2181.4179099442	0.077390956716865	0.273077799380865	0.283402594031186	0.776868240119438	0.840522248620844	"."	"lipoprotein%2C_putative"	300.823333333333	347.843333333333	0.208874920959341
"gene-HI_0163"	389.528093198641	0.283921173018086	0.455230447537447	0.623686694407081	0.532833362968724	0.646296834832628	"bolA"	"transcriptional_regulator%2C_putative"	95.8733333333333	128.023333333333	0.413460505028867
"gene-HI_0164"	9898.01311281549	-1.13939317889342	0.310996203038341	-3.6636883915684	0.000248609209143883	0.000847995795572969	"."	"NADH:ubiquinone_oxidoreducatase_subunit_A%2C_Na_translocating"	862.763333333333	434.816666666667	-0.986914705984232
"gene-HI_0166"	8629.37100255414	-1.16579686544012	0.292011137714634	-3.99230274079268	6.54347593357053e-05	0.000241637257462149	"nqrB"	"NADH:ubiquinone_oxidoreductase%2C_subunit_B"	821.57	399.233333333333	-1.03929712943599
"gene-HI_0167"	4487.47161427454	-1.44970894274726	0.341498358417296	-4.24514176134276	2.18455265448212e-05	8.61464994742608e-05	"."	"NADH:ubiquinone_oxidoreductase%2C_Na_translocating"	760.25	302.736666666667	-1.32554924386789
"gene-HI_0168"	3091.67794500363	-1.32920198236854	0.283620463315129	-4.68655176298641	2.77846570438929e-06	1.23119299033851e-05	"."	"NADH:ubiquinone_oxidoreductase%2C_Na_translocating"	600.05	260.426666666667	-1.20107870062836
"gene-HI_0170"	2277.24252517973	-1.45281855774703	0.239116786900417	-6.07576982184892	1.2339430354466e-09	8.02523399546057e-09	"."	"NADH:ubiquinone_oxidoreductase%2C_Na_translocating"	475.5	189.98	-1.31905465132759
"gene-HI_0171"	7317.00461761859	-1.51765429385543	0.203789540090527	-7.44716482102693	9.53674471442699e-14	8.6127181540136e-13	"nqr6"	"Nqr6_subunit_of_Na-translocating_NADH-quinone_reductase_complex_beta-subunit"	746.986666666667	286.45	-1.37970152264315
"gene-HI_0172"	2609.14631619494	-1.79195929538858	0.203118745899158	-8.82222508541006	1.12207418532342e-18	1.37730655283009e-17	"."	"lipoprotein%2C_putative"	330.936666666667	104.803333333333	-1.64952292214334
"gene-HI_0173"	830.439635571422	-1.41851033415317	0.301885055918697	-4.69884251088995	2.61640109452256e-06	1.16633941374753e-05	"."	"predicted_coding_region_HI0173"	393.916666666667	161.126666666667	-1.28442684963815
"gene-HI_0174"	1523.971460568	-1.61867209444615	0.216514869548198	-7.47603200567166	7.66003083734035e-14	7.06425066110276e-13	"."	"conserved_hypothetical_protein"	155.596666666667	55.8033333333333	-1.4630060060351
"gene-HI_0175"	908.849202460458	-0.909865940428037	0.226335899424415	-4.01998066918185	5.82029169463958e-05	0.000216306362979889	"."	"conserved_hypothetical_protein"	137.25	80.41	-0.764001556478609
"gene-HI_0176"	2131.82082484165	-1.04045495809083	0.236630832758029	-4.39695430204045	1.09780446511578e-05	4.54506694227271e-05	"sfhB"	"sfhB_protein"	250.22	133.446666666667	-0.90191733696514
"gene-HI_0177"	5244.24013734263	-0.124980505641913	0.227641008930237	-0.549024563848311	0.58298859263753	0.692199670958594	"."	"lipoprotein%2C_putative"	589.683333333333	593.98	0.0104562680704123
"gene-HI_0178"	1801.38296725541	1.17196985762485	0.233767946456389	5.01338988253246	5.34793786552592e-07	2.61105201669795e-06	"."	"predicted_coding_region_HI0178"	194.99	482.78	1.30357108236996
"gene-HI_0179"	723.85770688022	-0.0842470015851898	0.196994843522861	-0.427660948269508	0.668897985450537	0.762019077542671	"act"	"pyruvate_formate-lyase_activating_enzyme"	85.5733333333333	88.8333333333333	0.0533281585000533
"gene-HI_0180"	11964.9706354307	-0.320681858147663	0.267284173550708	-1.19977869953016	0.23022529878619	0.33692921560397	"pfl"	"formate_acetyltransferase"	487.36	427.1	-0.189997203109686
"gene-HI_0181"	1421.49990866806	-0.232816844312315	0.217875071044375	-1.06857954513253	0.285259169592733	0.402596544615492	"."	"formate_transporter"	152.786666666667	143.226666666667	-0.0925924916743099
"gene-HI_0182"	1069.67529779864	-0.10184086175601	0.293990277455417	-0.346408944668091	0.729035403900428	0.805265341570625	"."	"sugar_kinase%2C_putative"	99.9466666666667	101.956666666667	0.0284439780141501
"gene-HI_0183"	561.295955714157	0.0705648877950564	0.369513338744971	0.190967092107488	0.848551375343681	0.894751994690887	"."	"amino_acid_carrier_protein%2C_putative"	32.2733333333333	37.5533333333333	0.212489198281996
"gene-HI_0184"	3372.44683085079	-2.6503889244662	0.408363085858017	-6.49027548339106	8.56795605468553e-11	6.2747678165197e-10	"."	"esterase"	598.523333333333	104.846666666667	-2.50184006757602
"gene-HI_0185"	3619.33374578455	-3.31907979743803	0.533277717068866	-6.22392365404126	4.8487309307449e-10	3.31425020089739e-09	"adhC"	"alcohol_dehydrogenase%2C_class_III"	493.42	55.5066666666667	-3.12924411141018
"gene-HI_0186"	583.297707602621	0.772227024999533	0.211253395149281	3.65545379497377	0.000256727446217892	0.000870575756338103	"."	"transcriptional_regulator%2C_putative"	89.8066666666667	168.686666666667	0.902003084354611
"gene-HI_0188"	1880.09794206076	-0.431484928678544	0.218801116055281	-1.9720417174176	0.0486048443923535	0.0941313819731912	"."	"conserved_hypothetical_protein"	238.21	194.09	-0.294137872001189
"gene-HI_0189"	289.545499564886	1.37489393723125	0.54546105567124	2.52060880045655	0.0117152014639604	0.0273721128038645	"gdhA"	"glutamate_dehydrogenase"	10.1866666666667	29.6333333333333	1.45332214573657
"gene-HI_0190"	5469.31841939913	-0.403410214866987	0.329181253209123	-1.22549571378753	0.220388504044492	0.324440171072255	"fur"	"ferric_uptake_regulation_protein"	1201.44333333333	1002.61666666667	-0.260760572437359
"gene-HI_0191"	4865.43649008747	-0.104295113605029	0.208627097904186	-0.499911634935014	0.617137299377402	0.719030957763911	"fldA"	"flavodoxin"	816.953333333333	835.706666666667	0.0327033946829974
"gene-HI_0192"	2298.89358775808	0.239186613646666	0.218191401930288	1.09622382701902	0.27298083482135	0.388730061350991	"seqA"	"seqA_protein"	301.963333333333	391.073333333333	0.371980321452347
"gene-HI_0193"	1434.44311157244	0.0368950670393942	0.248484753276374	0.148480204732554	0.8819638071226	0.917768904963995	"."	"esterase/lipase%2C_putative"	139.466666666667	156.616666666667	0.166192282565982
"gene-HI_0194"	3675.73686075522	0.170517773085136	0.195526310454168	0.872096306062636	0.383155841168467	0.502513642706274	"menE"	"O-succinylbenzoate--CoA_ligase"	216.49	267.506666666667	0.304008840241912
"gene-HI_0195.1"	10860.5493343223	-0.561771913858311	0.203521367872357	-2.76026011288721	0.00577553565048841	0.0146106801724257	"aefA"	"conserved_hypothetical_transmembrane_protein"	330.213333333333	245.366666666667	-0.426953678132166
"gene-HI_0196"	2343.93672023129	0.168137011542984	0.491214894520498	0.342288097161857	0.732134092282413	0.807153524888201	"aroC"	"chorismate_synthase"	175.343333333333	219.786666666667	0.324266014567585
"gene-HI_0197"	2114.71328975022	-0.0344325815711518	0.28620223812699	-0.120308568502088	0.904238716732846	0.932044993060527	"mepA"	"penicillin-insensitive_murein_endopeptidase"	211.743333333333	228.27	0.107933667125549
"gene-HI_0198"	554.459410374254	-0.204965449587183	0.367401066375528	-0.557879299614453	0.576926807756955	0.686405068887626	"."	"conserved_hypothetical_transmembrane_protein"	65.8833333333333	63.3033333333333	-0.0567532248798139
"gene-HI_0199"	1490.0560219943	0.279401274816901	0.265487754986334	1.05240738817232	0.292612680448247	0.410316896235957	"msbB"	"lipid_A_biosynthesis_kdo)2-(lauroyl)-lipid_IVA_acyltransferase"	119.75	159.24	0.40821113720221
"gene-HI_0200"	1583.07685410368	-0.390133958664726	0.179433802285178	-2.17425007828056	0.0296863593257384	0.0603772745679836	"selD"	"selenide%2C_water_dikinase"	157.236666666667	131.943333333333	-0.251272507803704
"gene-HI_0201"	18155.7033017665	-2.43747593569597	0.244397089926876	-9.97342454619761	1.99238177076417e-23	3.12857786165941e-22	"rpL19"	"ribosomal_protein_L19"	7437.01333333333	1503.14666666667	-2.3059720856154
"gene-HI_0202"	50046.7322406953	-2.40041461611409	0.231215907062373	-10.3817018760156	3.00372147432079e-25	4.93913823560484e-24	"trmD"	"tRNA_guanine-N1)-methyltransferase"	9669.34	2004.43	-2.26965500496001
"gene-HI_0203"	42750.6469994674	-2.20540375286834	0.23309143950982	-9.46153903166154	3.03443586908053e-21	4.33526370476014e-20	"."	"conserved_hypothetical_protein"	11135.8766666667	2637.42666666667	-2.07759489562004
"gene-HI_0204"	9276.59824276392	-2.13659969946573	0.231121613894776	-9.24448243269225	2.36381921634931e-20	3.21885694851316e-19	"rpS16"	"ribosomal_protein_S16"	5168.19	1285.61333333333	-2.00635968660499
"gene-HI_0205"	4055.80712030288	0.643410940039176	0.346947603332704	1.85449022808836	0.0636690568969434	0.118058687416354	"."	"predicted_coding_region_HI0205"	348.293333333333	601.853333333333	0.787367947682555
"gene-HI_0206"	14465.5517617363	1.49550014950137	0.415771831633894	3.59692512988283	0.000322001116853539	0.00107518763730981	"."	"5'-nucleotidase%2C_putative"	356.306666666667	1119.87333333333	1.64938851529588
"gene-HI_0207"	1239.72246426246	-1.04784628306498	0.412192830998015	-2.54212641332917	0.0110180316116059	0.0260575700122511	"aroK"	"shikimic_acid_kinase_I"	262.266666666667	141.046666666667	-0.89015989010716
"gene-HI_0208"	3164.26786533648	-0.0267643829302775	0.347646100157595	-0.0769874390023207	0.938633537533156	0.955071953251775	"aroB"	"3-dehydroquinate_synthase"	249.933333333333	271.493333333333	0.118916806820997
"gene-HI_0209"	833.464798645199	-0.522429359460481	0.202060193347441	-2.5855135086512	0.00972340625414749	0.0232800784354108	"dam"	"DNA_adenine_methylase"	97.14	74.4633333333333	-0.379065443756688
"gene-HI_0210"	67.6289065186822	0.707110528422205	0.450770475895723	1.56867090067758	0.116724642406844	0.192661980790842	"."	"predicted_coding_region_HI0210"	40.5733333333333	73.2666666666667	0.837056399529609
"gene-HI_0211"	959.812041221038	-0.574320646151192	0.334314170566566	-1.71790697707454	0.0858135840106687	0.150023146369705	"pgpB"	"phosphatidylglycerophosphatase_B"	134.56	98.7933333333333	-0.441916196892587
"gene-HI_0212"	924.25053709614	-1.62639345688988	0.20888602336969	-7.78603293151624	6.91459346066318e-15	6.77086314715501e-14	"ribA"	"GTP_cyclohydrolase_II"	176.063333333333	62.6933333333333	-1.47505120533869
"gene-HI_0213"	4089.86457560193	-1.1187792017488	0.172221638543675	-6.49615931661852	8.23964010640838e-11	6.05978595167502e-10	"."	"oligopeptide_transporter%2C_periplasmic-binding_protein%2C_putative"	308.423333333333	156.443333333333	-0.974749322884595
"gene-HI_0213.1"	181.286084321382	-0.847508552113423	0.960632731607032	-0.882239928151975	0.377647074029546	0.499043859009476	"."	"predicted_coding_region_HI0213.1"	103.843333333333	64.72	-0.67383074238847
"gene-HI_0214"	9890.68579579947	-1.24969295008931	0.176362636460219	-7.08592803539311	1.38115573762222e-12	1.17431924423196e-11	"prlC"	"oligopeptidase_A"	579.143333333333	267.983333333333	-1.10889260057568
"gene-HI_0216"	356.696418278159	0.386611577479205	0.312092162076176	1.23877374845716	0.215429298292632	0.31821463298649	"hsdS"	"type_I_restriction/modification_specificity_protein"	22.7133333333333	32.77	0.510043705666783
"gene-HI_0217"	108.599433058014	0.847066791238162	0.365312919250223	2.31874304630863	0.0204089729763601	0.0442999251529211	"."	"conserved_hypothetical_protein"	12.4533333333333	24.73	0.935487783348599
"gene-HI_0219"	6064.83086055713	-1.05348576519914	0.212996399558416	-4.94602616468273	7.57437827257837e-07	3.59731371365234e-06	"."	"conserved_hypothetical_transmembrane_protein"	1084.99333333333	575.416666666667	-0.913831291090787
"gene-HI_0220.1"	927.17554614178	0.408603939084936	0.255676573344501	1.59812818882855	0.110014451301561	0.184026092724204	"birA"	"biotin_operon_repressor/biotin_acetyl_coenzyme_A_carboxylase_synthetase"	74.55	108.413333333333	0.534284898119187
"gene-HI_0220.2"	501.744184687046	0.00981450707723134	0.261217799020247	0.0375721222445129	0.970028835447871	0.97506358718895	"."	"predicted_coding_region_HI0220.2"	65.9566666666667	73.2033333333333	0.148256289137273
"gene-HI_0221"	8424.65605752562	1.09553809003427	0.524370957137764	2.08924250117545	0.0366858993638316	0.0731619251615086	"guaB"	"inosine-5'-monophosphate_dehydrogenase"	312.143333333333	748.68	1.25945174936388
"gene-HI_0221.1"	1104.44778491949	1.11020546988045	0.485184543987637	2.28821277107446	0.0221251333445057	0.0470293992920407	"."	"predicted_coding_region_HI0221.1"	121.19	291.603333333333	1.25981998455787
"gene-HI_0222"	14083.4408193873	1.15926580289899	0.323161721787051	3.5872621190665	0.000334168358270977	0.00111368154582469	"guaA"	"GMP_synthase"	471.843333333333	1168.1	1.3059641760689
"gene-HI_0223"	387.47106192406	-1.25544058106059	0.502106610757782	-2.50034664782818	0.0124071836213874	0.028795900202501	"."	"rarD_protein%2C_putative"	51.4	24.0466666666667	-1.0649481965042
